dataset,generator,fold,trial,running_time_s,running_time_min,MCC
compas,arf,3,17,31.852815866470337,0.5308802644411723,0.2965173829805079
compas,arf,3,18,27.05936050415039,0.4509893417358398,0.3256741892989138
compas,arf,3,19,31.834072828292847,0.5305678804715475,0.2955381527421399
compas,arf,4,0,38.9718120098114,0.6495302001635234,0.3359787519216827
compas,arf,4,1,32.75502872467041,0.5459171454111735,0.3242118833571765
compas,arf,4,2,33.355509996414185,0.555925166606903,0.3075479587538834
compas,arf,4,3,38.08594608306885,0.6347657680511475,0.3414288543356487
compas,arf,4,4,23.985723733901978,0.39976206223169963,0.340460730871879
compas,arf,4,5,26.382331609725952,0.43970552682876585,0.3029363433783141
compas,arf,4,6,39.79144883155823,0.6631908138593038,0.3362397303104221
compas,arf,4,7,48.94297122955322,0.8157161871592203,0.2690841760357186
compas,arf,4,8,38.88183546066284,0.6480305910110473,0.3425468818107888
compas,arf,4,9,30.627252101898197,0.5104542016983032,0.3368271303654727
compas,arf,4,10,87.25083208084106,1.4541805346806844,0.3095126717893907
compas,arf,4,11,41.97409391403198,0.6995682319005331,0.3031236033976495
compas,arf,4,12,39.128684759140015,0.652144745985667,0.2980275556321189
compas,arf,4,13,26.896491765975952,0.4482748627662659,0.3060654382839924
compas,arf,4,14,19.654320240020752,0.32757200400034586,0.3303858653838211
compas,arf,4,15,37.93945240974426,0.6323242068290711,0.3414288543356487
compas,arf,4,16,72.3683729171753,1.2061395486195883,0.3080029145363215
compas,arf,4,17,33.522857666015625,0.5587142944335938,0.3263658699414081
compas,arf,4,18,39.5205307006836,0.65867551167806,0.3344454024323028
compas,arf,4,19,30.41895198822021,0.5069825331370035,0.3502356293785826
compas,ctabgan,0,0,6187.238637685776,103.1206439614296,0.2245215285594127
compas,ctabgan,0,1,1433.2956511974337,23.88826085329056,0.2455063471863152
compas,ctabgan,1,0,547.91499376297,9.131916562716166,0.2575953845516733
compas,ctabgan,1,1,137.5600094795227,2.2926668246587116,0.0469824880906329
compas,ctabgan,1,2,299.6411135196686,4.994018558661143,-0.0290868897740333
compas,ctabgan,1,3,584.9550552368164,9.749250920613607,0.1724369129902843
compas,ctabgan,1,4,147.2316188812256,2.453860314687093,0.0609970635998186
compas,ctabgan,1,5,960.282631635666,16.0047105272611,0.0
compas,ctabgan,1,6,152.75385212898254,2.5458975354830424,0.0129885335884679
compas,ctabgan,1,7,153.6990840435028,2.561651400725047,-0.0198353881472185
compas,ctabgan,1,8,153.78969311714172,2.563161551952362,0.0453920578589498
compas,ctabgan,1,9,297.00948214530945,4.950158035755157,0.0
compas,ctabgan,1,10,669.2307577133179,11.153845961888631,0.0174008972479088
compas,ctabgan,1,11,666.415355682373,11.106922594706218,0.0449532166071202
compas,ctabgan,1,12,670.1466443538666,11.16911073923111,0.0109445784471612
compas,ctabgan,1,13,669.1048157215118,11.151746928691864,0.2650307179059328
compas,ctabgan,1,14,668.0968060493469,11.134946767489115,0.2612359576285173
compas,ctabgan,1,15,668.0892443656921,11.134820739428202,0.1883293403614321
compas,ctabgan,1,16,669.8879585266113,11.164799308776855,0.185849995765743
compas,ctabgan,1,17,296.58106231689453,4.943017705281576,0.1997085883884318
compas,ctabgan,1,18,668.8758709430695,11.147931182384491,0.1084924676544413
compas,ctabgan,1,19,669.7722899913788,11.162871499856314,0.2879649139268529
compas,ctabgan,2,0,1355.3096315860748,22.588493859767915,0.1635304504090501
compas,ctabgan,2,1,219.26798391342163,3.654466398557027,0.3080105056773786
compas,ctabgan,2,2,666.9756245613098,11.116260409355164,0.0
compas,ctabgan,2,3,1302.8625283241272,21.714375472068788,0.0
compas,ctabgan,2,4,234.50105381011963,3.9083508968353273,-0.1254705803539102
compas,ctabgan,2,5,1459.2937257289886,24.321562095483145,0.0
compas,ctabgan,2,6,213.08678245544436,3.5514463742574063,0.0125822818808915
compas,ctabgan,2,7,218.74541521072388,3.6457569201787314,0.1131670544100253
compas,ctabgan,2,8,250.141725063324,4.1690287510554,0.1979633504661211
compas,ctabgan,2,9,616.7822563648224,10.27970427274704,0.0084896291011531
compas,ctabgan,2,10,199.6928732395172,3.3282145539919537,0.3215109558339986
compas,ctabgan,2,11,223.675897359848,3.727931622664133,0.2582749733920941
compas,ctabgan,2,12,343.6546742916107,5.727577904860179,0.233937526033473
compas,ctabgan,2,13,348.60191440582275,5.8100319067637125,0.2796326500824445
compas,ctabgan,2,14,352.14088439941406,5.869014739990234,0.0
compas,ctabgan,2,15,659.0916378498077,10.984860630830129,0.2449874765929919
compas,ctabgan,2,16,316.404976606369,5.273416276772817,0.2492488326337173
compas,ctabgan,2,17,676.1336536407471,11.268894227345784,0.0010002888868417
compas,ctabgan,2,18,742.5115444660187,12.375192407766978,0.2455081896728188
compas,ctabgan,2,19,1716.5649645328522,28.609416075547536,0.2877005909274753
compas,ctabgan,3,0,1364.7857995033264,22.746429991722106,-0.009299502509268
compas,ctabgan,3,1,214.7009928226471,3.5783498803774516,0.1111954879188043
compas,ctabgan,3,2,676.9862771034241,11.283104618390402,0.0
compas,ctabgan,3,3,1293.962164402008,21.5660360733668,0.1667936739273584
compas,ctabgan,3,4,245.18525052070615,4.086420842011769,0.0165587469420811
compas,ctabgan,3,5,1426.6928644180298,23.778214406967162,0.0
compas,ctabgan,3,6,209.6665003299713,3.4944416721661886,0.0352830076829389
compas,ctabgan,3,7,233.22333765029907,3.8870556275049846,0.0
compas,ctabgan,3,8,272.8969020843506,4.548281701405843,-0.0037101868109225
compas,ctabgan,3,9,872.9341206550598,14.548902010917663,0.0782989887526706
compas,ctabgan,3,10,1305.9523570537567,21.76587261756261,0.0
compas,ctabgan,3,11,1210.683111190796,20.17805185317993,0.2934256438266872
compas,ctabgan,3,12,1113.248948097229,18.554149134953818,0.233832559368553
compas,ctabgan,3,13,1667.5351548194883,27.792252580324806,0.1730701413906658
compas,ctabgan,3,14,670.2924628257751,11.171541047096252,0.256439201402124
compas,ctabgan,3,15,578.9045007228851,9.64840834538142,0.2593605613389144
compas,ctabgan,3,16,546.7858808040619,9.113098013401032,0.2403050308275969
compas,ctabgan,3,17,260.44039583206177,4.340673263867696,0.2602566528759539
compas,ctabgan,3,18,310.61584877967834,5.176930812994639,0.0368923224785153
compas,ctabgan,3,19,255.56393122673035,4.259398853778839,0.096843084914972
compas,ctabgan,4,0,550.5163881778717,9.175273136297863,0.2452169573221552
compas,ctabgan,4,1,155.0766954421997,2.5846115907033282,0.2452624286303692
compas,ctabgan,4,2,488.53335905075073,8.142222650845845,0.0
compas,ctabgan,4,3,664.6333270072937,11.077222116788228,0.2353804737349331
compas,ctabgan,4,4,154.01919841766355,2.5669866402943926,-0.0348838963470124
compas,ctabgan,4,5,639.5674359798431,10.659457266330719,0.0
compas,ctabgan,4,6,153.78920221328735,2.563153370221456,0.1304608369996724
compas,ctabgan,4,7,140.86846113204956,2.347807685534159,0.0304614384054274
compas,ctabgan,4,8,152.81195783615112,2.546865963935852,0.1265853010179188
compas,ctabgan,4,9,283.1055676937103,4.718426128228505,0.1574692948417973
compas,ctabgan,4,10,144.72857546806335,2.4121429244677226,-0.0140373605882184
compas,ctabgan,4,11,658.2071890830994,10.970119818051655,0.1508341210686623
compas,ctabgan,4,12,667.973628282547,11.132893804709116,-0.0695537826846457
compas,ctabgan,4,13,711.9575042724609,11.865958404541015,-0.0290868897740333
compas,ctabgan,4,14,304.52640891075134,5.075440148512523,0.2358305861014017
compas,ctabgan,4,15,140.4621024131775,2.3410350402196247,0.0170733771304927
compas,ctabgan,4,16,592.4771926403046,9.874619877338409,0.1886903173353074
compas,ctabgan,4,17,665.7244362831116,11.095407271385193,0.2434285590336478
compas,ctabgan,4,18,170.36674571037292,2.8394457618395488,0.0390054677848177
compas,ctabgan,4,19,293.92412304878235,4.898735384146373,0.2882930760952705
compas,ctgan,0,0,6996.705439090729,116.61175731817882,0.2641427808200862
compas,ctgan,0,1,3211.491484165192,53.52485806941987,0.1589186487710548
compas,ctgan,0,2,3797.692602157593,63.294876702626546,0.2747980974069294
compas,ctgan,0,3,2664.0555176734924,44.400925294558206,0.2006277727657524
compas,ctgan,0,4,4687.045115232468,78.1174185872078,0.2985317075001336
compas,ctgan,0,5,3757.111031770706,62.61851719617844,0.2728535430942397
compas,ctgan,0,6,3716.785705089569,61.946428418159485,0.2750611486137523
compas,ctgan,0,7,646.1899065971375,10.769831776618958,0.2656283155300924
compas,ctgan,0,8,1048.556673288345,17.475944554805753,0.2171797758278191
compas,ctgan,0,9,1641.2072961330414,27.35345493555069,0.2809471910189663
compas,ctgan,0,10,1303.5224561691284,21.725374269485474,0.2836333817590963
compas,ctgan,0,11,1308.684334039688,21.811405567328134,0.3188030841391425
compas,ctgan,0,12,1680.7741746902466,28.01290291150411,0.3098289053048989
compas,ctgan,0,13,924.2136180400848,15.403560300668081,0.2958523280364689
compas,ctgan,0,14,1356.9492800235748,22.61582133372625,0.2774425214780867
compas,ctgan,0,15,1000.6751747131348,16.677919578552245,0.2731133197587526
compas,ctgan,0,16,1697.0482172966003,28.28413695494334,0.2655932065896141
compas,ctgan,0,17,908.852170944214,15.147536182403567,0.2399194779585939
compas,ctgan,0,18,1334.291571378708,22.2381928563118,0.2535510978698239
compas,ctgan,0,19,1033.2265260219574,17.220442100365958,0.330466186059111
compas,ctgan,1,0,6066.6066834926605,101.11011139154434,0.2707670791123417
compas,ctgan,1,1,4285.622345209122,71.4270390868187,0.165300887836278
compas,ctgan,1,2,3035.561049699784,50.592684161663065,0.2698077898217542
compas,ctgan,1,3,1997.2455875873568,33.28742645978928,0.2069219454413091
compas,ctgan,1,4,3601.352329492569,60.02253882487615,0.2905175645278829
compas,ctgan,1,5,4573.417881011963,76.22363135019938,0.3252224027812591
compas,ctgan,1,6,3950.831218242645,65.84718697071075,0.2958373172819954
compas,ctgan,1,7,642.3100457191467,10.705167428652446,0.2794310374990435
compas,ctgan,1,8,1086.798948287964,18.113315804799402,0.0167356871603658
compas,ctgan,1,9,1717.6850321292875,28.62808386882146,0.3236868398456532
compas,ctgan,1,10,1810.671141386032,30.177852356433867,0.3082448722476187
compas,ctgan,1,11,1732.928659439087,28.882144323984782,0.2534878269267057
compas,ctgan,1,12,1703.2254705429075,28.387091175715124,0.3027815394864017
compas,ctgan,1,13,2661.967702627182,44.3661283771197,0.2970747135271552
compas,ctgan,1,14,2765.3039243221283,46.08839873870214,0.2868137315005278
compas,ctgan,1,15,1733.766278505325,28.896104641755418,0.2698871870957978
compas,ctgan,1,16,1099.4515154361725,18.32419192393621,0.3073393159249119
compas,ctgan,1,17,3825.4743123054495,63.75790520509083,0.2811062979977633
compas,ctgan,1,18,2663.437946796417,44.39063244660694,0.2683484737994554
compas,ctgan,1,19,1710.67236661911,28.5112061103185,0.3000672229602255
compas,ctgan,2,0,1413.700804233551,23.561680070559184,0.3064776191767454
compas,ctgan,2,1,1972.9607346057887,32.88267891009648,0.2221253079877598
compas,ctgan,2,2,2384.128787755966,39.73547979593277,0.3232330037089825
compas,ctgan,2,3,2013.214546918869,33.55357578198115,0.1851927045194668
compas,ctgan,2,4,3146.879850625992,52.4479975104332,0.2941775558267254
compas,ctgan,2,5,3961.549579620361,66.02582632700602,0.2797543550217546
compas,ctgan,2,6,3954.9294395446777,65.91549065907796,0.2851845242361264
compas,ctgan,2,7,680.3973207473755,11.339955345789592,0.2986323947385313
compas,ctgan,2,8,1088.5365116596222,18.142275194327038,0.2246077627822113
compas,ctgan,2,9,1722.82727766037,28.71378796100617,0.304901742776926
compas,ctgan,2,10,782.961236000061,13.04935393333435,0.3384839611989773
compas,ctgan,2,11,788.5843975543976,13.143073292573293,0.2901505776743614
compas,ctgan,2,12,1084.349645614624,18.072494093577067,0.3097172326694125
compas,ctgan,2,13,1077.9653205871582,17.966088676452635,0.3442885775755032
compas,ctgan,2,14,779.2247221469879,12.987078702449798,0.3098753415048175
compas,ctgan,2,15,1095.545913696289,18.25909856160482,0.2651561119170705
compas,ctgan,2,16,1406.4039943218231,23.440066572030386,0.2746422288793075
compas,ctgan,2,17,803.9098796844482,13.398497994740804,0.154374898002695
compas,ctgan,2,18,1405.714402675629,23.428573377927147,0.249944248093701
compas,ctgan,2,19,1099.5435588359833,18.32572598059972,0.3376417586857848
compas,ctgan,3,0,454.99461674690247,7.583243612448374,0.2757747441945639
compas,ctgan,3,1,280.94027495384216,4.682337915897369,0.1529137158659701
compas,ctgan,3,2,295.95894145965576,4.932649024327596,0.2509352691373637
compas,ctgan,3,3,229.3547956943512,3.8225799282391866,0.0713119927662176
compas,ctgan,3,4,369.9325838088989,6.165543063481649,0.3142681911771012
compas,ctgan,3,5,502.6269826889038,8.377116378148397,0.3184603002721465
compas,ctgan,3,6,587.3570082187653,9.789283470312755,0.2989377803807556
compas,ctgan,3,7,359.6146333217621,5.993577222029368,0.2374285672774277
compas,ctgan,3,8,207.2578535079956,3.4542975584665934,0.2463350438552962
compas,ctgan,3,9,307.44126653671265,5.124021108945211,0.301459269376896
compas,ctgan,3,10,253.49086475372317,4.224847745895386,0.2890249632514697
compas,ctgan,3,11,289.1918234825134,4.819863724708557,0.2869378884827795
compas,ctgan,3,12,387.0968310832977,6.451613851388294,0.3222601233402957
compas,ctgan,3,13,223.99772572517395,3.733295428752899,0.2614600536619212
compas,ctgan,3,14,507.8915550708771,8.464859251181284,0.3064661494808276
compas,ctgan,3,15,605.6031680107117,10.093386133511862,0.2851650273938571
compas,ctgan,3,16,233.47059965133667,3.8911766608556113,0.2839258904080734
compas,ctgan,3,17,390.8899366855621,6.514832278092701,0.2854043781208147
compas,ctgan,3,18,257.0282912254333,4.283804853757221,0.3238019870856536
compas,ctgan,3,19,227.72013211250305,3.7953355352083844,0.3109093322238176
compas,ctgan,4,0,462.7196717262268,7.711994528770447,0.2971081982380988
compas,ctgan,4,1,299.55823254585266,4.992637209097544,0.1507666544762285
compas,ctgan,4,2,378.5615360736847,6.309358934561412,0.2966621454300909
compas,ctgan,4,3,255.65111994743347,4.260851999123891,0.2242854703911896
compas,ctgan,4,4,451.5443987846375,7.525739979743959,0.2602909539940449
compas,ctgan,4,5,510.3451640605927,8.505752734343211,0.2684979218087253
compas,ctgan,4,6,645.5067825317383,10.75844637552897,0.3497595967623894
compas,ctgan,4,7,373.8030798435211,6.2300513307253516,0.2223376595473611
compas,ctgan,4,8,211.3900754451752,3.5231679240862532,0.0594623949505702
compas,ctgan,4,9,314.1205725669861,5.235342876116435,0.2875361811218699
compas,ctgan,4,10,450.30256938934326,7.505042823155721,0.2980275556321189
compas,ctgan,4,11,432.4173510074616,7.20695585012436,0.3276115272641534
compas,ctgan,4,12,444.6409001350403,7.410681668917338,0.2715344428566146
compas,ctgan,4,13,369.3788299560547,6.156313832600912,0.3170489510446487
compas,ctgan,4,14,345.2990229129791,5.754983715216318,0.2720273732871505
compas,ctgan,4,15,426.0685489177704,7.10114248196284,0.3075912653967617
compas,ctgan,4,16,303.58186864852905,5.059697810808817,0.2778176174305949
compas,ctgan,4,17,439.5428669452667,7.325714449087779,0.2996253942867697
compas,ctgan,4,18,391.5804142951965,6.526340238253274,0.1544650845529551
compas,ctgan,4,19,349.7256953716278,5.82876158952713,0.3198253107891594
compas,ddpm,0,0,8007.189849853516,133.45316416422526,0.3212961993143531
compas,ddpm,0,1,9497.407075166702,158.29011791944504,0.3314981913395472
compas,ddpm,0,2,7967.408864021301,132.79014773368834,0.298409104427372
compas,ddpm,0,3,1738.4791820049286,28.974653033415475,0.3329717093693263
compas,ddpm,0,4,1937.998671293259,32.29997785488765,0.1573745950157034
compas,ddpm,0,5,638.6071846485138,10.64345307747523,0.2757849445598915
compas,ddpm,0,6,1241.2426512241364,20.687377520402272,0.2715549374256297
compas,ddpm,0,7,1437.1426820755005,23.952378034591675,0.3387781583855972
compas,ddpm,0,8,1536.7700724601746,25.612834541002908,0.3141090799105163
compas,ddpm,0,9,4746.232203960419,79.10387006600698,0.336094573799051
compas,ddpm,0,10,1326.9871497154236,22.11645249525706,0.298915209518009
compas,ddpm,0,11,4431.763283967972,73.8627213994662,0.3273701319159928
compas,ddpm,0,12,1724.1118063926697,28.73519677321116,0.2923368388292934
compas,ddpm,0,13,1179.656555891037,19.66094259818395,0.3141342784609576
compas,ddpm,0,14,678.9849734306335,11.316416223843893,0.2260829317054251
compas,ddpm,0,15,1346.1959986686709,22.43659997781118,0.3219297026540639
compas,ddpm,0,16,1348.4609065055847,22.474348441759744,0.2979864750503706
compas,ddpm,0,17,534.0044143199921,8.900073571999867,0.2978348897227667
compas,ddpm,0,18,1187.6153583526611,19.793589305877685,0.3167847244229772
compas,ddpm,0,19,430.6293730735779,7.177156217892965,0.3244266190925286
compas,ddpm,1,0,12715.787854671478,211.92979757785798,0.3169224849711071
compas,ddpm,1,1,8582.828260421753,143.0471376736959,0.3094389325749424
compas,ddpm,1,2,6355.452412843704,105.9242068807284,0.3117953450087125
compas,ddpm,1,3,521.0177743434906,8.68362957239151,0.2775410672994615
compas,ddpm,1,4,1482.2897882461548,24.70482980410258,0.1635617342807542
compas,ddpm,1,5,1439.581617116928,23.993026951948803,0.2989377803807556
compas,ddpm,1,6,1626.9801506996157,27.116335844993596,0.2964476203469641
compas,ddpm,1,7,1307.6595404148102,21.79432567358017,0.3410680416329626
compas,ddpm,1,8,1408.408433675766,23.4734738945961,0.3436850855400905
compas,ddpm,1,9,5794.713171243668,96.57855285406113,0.309452036824843
compas,ddpm,1,10,1336.882489442825,22.281374824047084,0.2924800702380126
compas,ddpm,1,11,1274.86470079422,21.247745013237,0.2801464922493493
compas,ddpm,1,12,1388.9716529846191,23.149527549743652,0.3076608134581223
compas,ddpm,1,13,1557.1565792560575,25.952609654267626,0.327441093851341
compas,ddpm,1,14,1624.107029914856,27.068450498580933,0.3170318108615864
compas,ddpm,1,15,1506.4981927871704,25.108303213119505,0.2770932102678057
compas,ddpm,1,16,2439.8108937740326,40.66351489623388,0.218675114126961
compas,ddpm,1,17,685.8307709693909,11.430512849489848,0.2757019154523193
compas,ddpm,1,18,1269.4117994308472,21.156863323847453,0.2715344428566146
compas,ddpm,1,19,427.9593691825866,7.1326561530431105,0.3104580503283492
compas,ddpm,2,0,5310.97824883461,88.5163041472435,0.3706398983535154
compas,ddpm,2,1,7879.489204645157,131.32482007741928,0.3224902419324613
compas,ddpm,2,2,5996.167037725449,99.93611729542414,0.3508980549439164
compas,ddpm,2,3,684.6497843265533,11.41082973877589,0.3186569555950888
compas,ddpm,2,4,1627.781598329544,27.129693305492403,0.208072648035507
compas,ddpm,2,5,1316.0136985778809,21.93356164296468,0.3222601233402957
compas,ddpm,2,6,1284.3043084144592,21.405071806907653,0.3010763573090269
compas,ddpm,2,7,1267.5999825000763,21.12666637500127,0.3105084307171696
compas,ddpm,2,8,1267.1194231510162,21.118657052516937,0.3484286175729589
compas,ddpm,2,9,4641.822155952454,77.36370259920756,0.3396781149217154
compas,ddpm,2,10,2306.565507173538,38.442758452892306,0.3325895475646341
compas,ddpm,2,11,1558.9095888137815,25.981826480229692,0.3688891707532101
compas,ddpm,2,12,1520.0537931919098,25.33422988653183,0.336320053382469
compas,ddpm,2,13,1603.5733950138092,26.726223250230152,0.2638914612549494
compas,ddpm,2,14,1359.1719543933868,22.652865906556446,0.341715228272188
compas,ddpm,2,15,1543.729246377945,25.72882077296575,0.3213894545508376
compas,ddpm,2,16,1537.7866883277893,25.62977813879649,0.3214571513673563
compas,ddpm,2,17,1530.9401142597198,25.51566857099533,0.3023394872056376
compas,ddpm,2,18,1355.906366109848,22.598439435164135,0.3158861554325631
compas,ddpm,2,19,1293.2645318508148,21.554408864180246,0.3359001810309471
compas,ddpm,3,0,1447.6417725086212,24.127362875143685,0.3136083430893437
compas,ddpm,3,1,1427.6634376049042,23.794390626748402,0.2969928243511476
compas,ddpm,3,2,1544.7688472270966,25.746147453784943,0.336081172923827
compas,ddpm,3,3,356.6976375579834,5.94496062596639,0.3013479651027693
compas,ddpm,3,4,368.84306597709656,6.147384432951609,0.107337977897005
compas,ddpm,3,5,349.66606998443604,5.827767833073934,0.2816733087201347
compas,ddpm,3,6,381.8214919567108,6.363691532611847,0.3008265948707661
compas,ddpm,3,7,333.70625162124634,5.561770860354105,0.3233215062833298
compas,ddpm,3,8,349.7771782875061,5.829619638125101,0.3173251238530813
compas,ddpm,3,9,1391.4926810264587,23.191544683774314,0.2938975233582629
compas,ddpm,3,10,1260.631726026535,21.010528767108916,0.2392097179611864
compas,ddpm,3,11,1308.089676618576,21.8014946103096,0.3388084994913506
compas,ddpm,3,12,1288.3695180416107,21.47282530069351,0.3477409203869218
compas,ddpm,3,13,1286.4849016666412,21.441415027777353,0.3153161033914361
compas,ddpm,3,14,1293.192389011383,21.553206483523052,0.3388534527823711
compas,ddpm,3,15,1173.7046403884888,19.561744006474814,0.3136083430893437
compas,ddpm,3,16,1203.897973060608,20.064966217676798,0.3300527502996694
compas,ddpm,3,17,1022.0606398582458,17.034343997637432,0.3136083430893437
compas,ddpm,3,18,932.855554819107,15.547592580318451,0.308230164039699
compas,ddpm,3,19,931.1532571315764,15.51922095219294,0.3143515711844881
compas,ddpm,4,0,1458.372750997543,24.306212516625717,0.3462118717827117
compas,ddpm,4,1,1437.5565676689148,23.959276127815247,0.319953933176767
compas,ddpm,4,2,1537.3186371326449,25.62197728554408,0.3111989994104073
compas,ddpm,4,3,355.28320145606995,5.921386690934499,0.3096974895550833
compas,ddpm,4,4,379.9262316226959,6.332103860378266,0.2386303493247702
compas,ddpm,4,5,348.0189297199249,5.800315495332082,0.2776883107368027
compas,ddpm,4,6,397.10153365135193,6.618358894189199,0.0290868897740333
compas,ddpm,4,7,328.477023601532,5.474617060025533,0.3319939345248642
compas,ddpm,4,8,353.51094365119934,5.891849060853322,0.3489046672685025
compas,ddpm,4,9,1402.231874704361,23.370531245072684,0.3541923213900176
compas,ddpm,4,10,1261.217754125595,21.020295902093252,0.3048642096724459
compas,ddpm,4,11,1309.6806275844574,21.828010459740955,0.3407480450728296
compas,ddpm,4,12,407.4281358718872,6.79046893119812,0.329992092477652
compas,ddpm,4,13,1375.5461354255676,22.92576892375946,0.3186091874955653
compas,ddpm,4,14,376.2296769618988,6.270494616031646,0.3477010353285719
compas,ddpm,4,15,1412.8944804668429,23.548241341114046,0.3145398319864542
compas,ddpm,4,16,1196.3700623512268,19.939501039187114,0.3333042352942398
compas,ddpm,4,17,332.9901463985443,5.549835773309072,0.3332145781200718
compas,ddpm,4,18,1238.4671788215635,20.64111964702606,0.3225171805816246
compas,ddpm,4,19,312.1838138103485,5.2030635635058085,0.3302764406004517
compas,realtabformer,0,0,397.4740986824036,6.624568311373394,0.2884395626355227
compas,realtabformer,0,1,521.4625728130341,8.691042880217234,0.3092752611512795
compas,realtabformer,0,2,205.26715540885925,3.421119256814321,0.2884395626355227
compas,realtabformer,0,3,198.17541480064392,3.302923580010732,0.2884395626355227
compas,realtabformer,0,4,487.549866437912,8.125831107298533,0.3092752611512795
compas,realtabformer,1,0,858.0854613780975,14.301424356301625,0.3096502763727449
compas,realtabformer,1,1,938.0056192874908,15.633426988124848,0.291479246909399
compas,realtabformer,1,2,1054.109719991684,17.568495333194733,0.3050501298615103
compas,realtabformer,1,3,978.6942348480223,16.31157058080037,0.3050501298615103
compas,realtabformer,1,4,818.9021422863007,13.648369038105011,0.291479246909399
compas,realtabformer,1,5,831.4056990146637,13.856761650244396,0.291479246909399
compas,realtabformer,1,6,763.5357456207275,12.72559576034546,0.3096502763727449
compas,realtabformer,1,7,916.0730414390564,15.267884023984273,0.3050501298615103
compas,realtabformer,1,8,1034.6428530216217,17.24404755036036,0.3050501298615103
compas,realtabformer,1,9,1135.3412382602692,18.922353971004487,0.3050501298615103
compas,realtabformer,1,10,861.4247887134552,14.35707981189092,0.291479246909399
compas,realtabformer,1,11,869.915061712265,14.498584361871083,0.3096502763727449
compas,realtabformer,1,12,842.9683876037598,14.04947312672933,0.3096502763727449
compas,realtabformer,1,13,844.7379791736603,14.078966319561005,0.3096502763727449
compas,realtabformer,1,14,854.7769105434418,14.246281842390696,0.3096502763727449
compas,realtabformer,1,15,857.7139465808868,14.29523244301478,0.3096502763727449
compas,realtabformer,1,16,865.7604639530182,14.429341065883637,0.3096502763727449
compas,realtabformer,1,17,1000.66561460495,16.677760243415833,0.3050501298615103
compas,realtabformer,1,18,882.844553232193,14.714075887203217,0.291479246909399
compas,realtabformer,1,19,1001.236305475235,16.687271757920584,0.3050501298615103
compas,realtabformer,2,0,561.4848394393921,9.358080657323201,0.2823839619462661
compas,realtabformer,2,1,1321.1073627471924,22.01845604578654,0.315865014340916
compas,realtabformer,2,2,510.91876769065857,8.51531279484431,0.2823839619462661
compas,realtabformer,2,3,519.2278592586517,8.653797654310862,0.2823839619462661
compas,realtabformer,2,4,1184.569533109665,19.74282555182775,0.315865014340916
compas,realtabformer,2,5,1276.1891615390778,21.26981935898463,0.315865014340916
compas,realtabformer,2,6,421.1606869697571,7.019344782829284,0.2823839619462661
compas,realtabformer,2,7,417.6164047718048,6.960273412863414,0.2823839619462661
compas,realtabformer,2,8,474.1108705997467,7.9018478433291115,0.2823839619462661
compas,realtabformer,2,9,467.6951842308045,7.794919737180075,0.2823839619462661
compas,realtabformer,2,10,1166.0965902805328,19.434943171342216,0.315865014340916
compas,realtabformer,2,11,1186.7142593860626,19.77857098976771,0.315865014340916
compas,realtabformer,2,12,1091.7009572982788,18.195015954971314,0.315865014340916
compas,realtabformer,2,13,1145.6502952575684,19.09417158762614,0.315865014340916
compas,realtabformer,2,14,1081.5578248500824,18.025963747501372,0.315865014340916
compas,realtabformer,2,15,1085.9504895210266,18.099174825350442,0.315865014340916
compas,realtabformer,2,16,1073.4916563034058,17.891527605056762,0.315865014340916
compas,realtabformer,2,17,1071.39200091362,17.856533348560333,0.315865014340916
compas,realtabformer,2,18,1151.3124191761017,19.188540319601696,0.315865014340916
compas,realtabformer,2,19,1138.9897541999817,18.983162569999696,0.315865014340916
compas,realtabformer,3,0,966.9527277946472,16.115878796577455,0.2688785318717268
compas,realtabformer,3,1,1077.1462490558624,17.952437484264372,0.3017858201417284
compas,realtabformer,3,2,786.9500362873077,13.115833938121796,0.2688785318717268
compas,realtabformer,3,3,763.8045053482056,12.73007508913676,0.2688785318717268
compas,realtabformer,3,4,984.8993172645568,16.414988621075945,0.3017858201417284
compas,realtabformer,3,5,1000.4833681583405,16.674722802639007,0.3017858201417284
compas,realtabformer,3,6,806.5269253253937,13.442115422089895,0.2688785318717268
compas,realtabformer,3,7,815.7978670597076,13.596631117661794,0.2688785318717268
compas,realtabformer,3,8,775.8677937984467,12.931129896640778,0.2688785318717268
compas,realtabformer,3,9,790.6526033878326,13.177543389797211,0.2688785318717268
compas,realtabformer,3,10,991.6712710857392,16.527854518095655,0.3017858201417284
compas,realtabformer,3,11,998.896910905838,16.648281848430635,0.3017858201417284
compas,realtabformer,3,12,1013.3214495182036,16.888690825303392,0.3017858201417284
compas,realtabformer,3,13,999.8931541442872,16.664885902404787,0.3017858201417284
compas,realtabformer,3,14,999.1874511241912,16.653124185403186,0.3017858201417284
compas,realtabformer,3,15,982.3816719055176,16.37302786509196,0.3017858201417284
compas,realtabformer,3,16,991.8919870853424,16.53153311808904,0.3017858201417284
compas,realtabformer,3,17,1011.403192281723,16.85671987136205,0.3017858201417284
compas,realtabformer,3,18,993.2888567447662,16.554814279079437,0.3017858201417284
compas,realtabformer,3,19,954.4663925170898,15.907773208618163,0.3017858201417284
compas,realtabformer,4,0,518.5134408473969,8.641890680789947,0.3272357852561328
compas,realtabformer,4,1,895.1494710445404,14.91915785074234,0.3016349272316576
compas,realtabformer,4,2,505.0777103900909,8.417961839834849,0.3272357852561328
compas,realtabformer,4,3,512.2714440822601,8.537857401371003,0.3272357852561328
